Short Label Question,Attributes,Audience %,Data point %,Universe,Index,Responses
Number of Domestic Vacations Planned,0,3.6,0.1,210479,31.9,2
Number of Domestic Vacations Planned,1-2,44.7,0.3,2616865,98.9,35
Number of Domestic Vacations Planned,3-4,30.9,0.4,1810144,115.7,27
Number of Domestic Vacations Planned,5-6,13.6,0.5,794785,169.5,12
Number of Domestic Vacations Planned,7-8,1.8,0.1,108048,44.5,2
Number of Domestic Vacations Planned,9-10,4.3,0.8,252713,253.9,3
Number of Domestic Vacations Planned,More than 10,1.0,0.1,56912,34.0,1
Number of International Vacations Planned,0,17.2,0.1,1008769,45.6,13
Number of International Vacations Planned,1-2,50.9,0.4,2979434,130.2,43
Number of International Vacations Planned,3-4,23.0,0.6,1344858,173.8,19
Number of International Vacations Planned,5-6,4.4,0.3,260158,100.3,4
Number of International Vacations Planned,7-8,3.1,0.4,183029,110.4,2
Number of International Vacations Planned,9-10,0.0,0.0,0,0.0,0
Number of International Vacations Planned,More than 10,1.3,0.2,73697,77.3,1
Number of Domestic Business Trips Planned,0 / Not relevant to me,62.1,0.4,3632417,118.9,52
Number of Domestic Business Trips Planned,1-2,17.4,0.3,1020586,78.9,14
Number of Domestic Business Trips Planned,3-4,10.0,0.2,584692,78.2,7
Number of Domestic Business Trips Planned,5-6,3.1,0.1,183969,43.3,2
Number of Domestic Business Trips Planned,7-8,2.2,0.3,129846,91.4,3
Number of Domestic Business Trips Planned,9-10,2.7,0.8,159651,250.3,2
Number of Domestic Business Trips Planned,More than 10,2.4,0.4,138785,111.8,2
Number of International Business Trips Planned,0 / Not relevant to me,78.3,0.4,4583136,123.1,64
Number of International Business Trips Planned,1-2,10.1,0.2,591249,59.0,10
Number of International Business Trips Planned,3-4,3.1,0.1,178998,34.2,2
Number of International Business Trips Planned,5-6,5.8,0.3,340673,98.3,4
Number of International Business Trips Planned,7-8,1.8,0.3,105567,79.9,1
Number of International Business Trips Planned,9-10,0.0,0.0,0,0.0,0
Number of International Business Trips Planned,More than 10,0.9,0.3,50324,83.3,1
International Vacation Planning for Next Year,I've booked / arranged transport for some / all of my trips,27.3,0.5,1599622,165.2,24
International Vacation Planning for Next Year,I've booked / arranged accommodation for some / all of my trips,32.5,0.6,1903667,181.8,29
International Vacation Planning for Next Year,I've booked / arranged activities for some / all of my trips,26.1,0.5,1526100,150.1,23
International Vacation Planning for Next Year,I've made plans but not booked / arranged them yet,22.6,0.4,1320707,126.4,18
International Vacation Planning for Next Year,I have some ideas,16.8,0.6,982469,184.4,14
International Vacation Planning for Next Year,I haven't thought about it yet,0.0,0.0,0,0.0,0
Domestic Vacation Planning for Next Year,I've booked / arranged transport for some / all of my trips,33.3,0.5,1947089,161.9,29
Domestic Vacation Planning for Next Year,I've booked / arranged accommodation for some / all of my trips,42.7,0.6,2495116,177.1,36
Domestic Vacation Planning for Next Year,I've booked / arranged activities for some / all of my trips,26.4,0.4,1542855,122.4,23
Domestic Vacation Planning for Next Year,I've made plans but not booked / arranged them yet,22.3,0.3,1307129,87.6,18
Domestic Vacation Planning for Next Year,I have some ideas,19.1,0.4,1115569,122.6,15
Domestic Vacation Planning for Next Year,I haven't thought about it yet,2.6,0.2,154464,52.1,3
Length of Domestic Vacation Planned,Mini-breaks / long weekends (1-4 days),56.8,0.4,3324174,131.3,49
Length of Domestic Vacation Planned,Week away (5-7 days),57.1,0.4,3341743,132.3,47
Length of Domestic Vacation Planned,More than a week away,26.7,0.6,1563716,178.1,23
Length of Domestic Vacation Typically Taken,Mini-breaks / long weekends (1-4 days),67.5,0.4,3951507,136.9,58
Length of Domestic Vacation Typically Taken,Week away (5-7 days),54.7,0.4,3201164,120.6,44
Length of Domestic Vacation Typically Taken,More than a week away,22.9,0.4,1342040,132.3,21
Length of Domestic Vacation Typically Taken,I do not typically do this,1.7,0.1,101256,17.3,1
Length of International Vacation Planned,Mini-breaks / long weekends (1-4 days),16.2,0.3,946470,93.6,14
Length of International Vacation Planned,Week away (5-7 days),42.7,0.4,2496651,125.7,35
Length of International Vacation Planned,More than a week away,46.2,0.8,2702154,246.1,40
Length of International Vacation Typically Taken,Mini-breaks / long weekends (1-4 days),15.1,0.3,885512,79.2,12
Length of International Vacation Typically Taken,Week away (5-7 days),39.2,0.3,2290550,102.2,31
Length of International Vacation Typically Taken,More than a week away,50.8,0.7,2970670,215.2,43
Length of International Vacation Typically Taken,I do not typically do this,10.0,0.1,584218,30.7,7
Length of Domestic Business Trips,1 day / overnight,4.5,0.2,263287,75.3,4
Length of Domestic Business Trips,2-3 days,23.6,0.3,1383304,106.9,18
Length of Domestic Business Trips,4-5 days,6.2,0.2,360964,50.6,5
Length of Domestic Business Trips,6-7 days,0.0,0.0,0,0.0,0
Length of Domestic Business Trips,More than 1 week,3.6,0.3,209974,107.0,3
Length of International Business Trips,1 day / overnight,2.2,0.2,128726,77.4,2
Length of International Business Trips,2-3 days,8.7,0.2,508382,63.4,8
Length of International Business Trips,4-5 days,7.8,0.2,455358,72.3,5
Length of International Business Trips,6-7 days,0.9,0.1,50324,18.0,1
Length of International Business Trips,More than 1 week,2.1,0.2,124021,50.0,2
Booking Timeframe - Longer Journeys,Accommodation - 9 months or more - 6-9 months - 3-6 months - 1-2 months - Less than 1 month,93.0,0.4,5438643,122.3,77
Booking Timeframe - Longer Journeys,Transport - 9 months or more - 6-9 months - 3-6 months - 1-2 months - Less than 1 month,93.0,0.4,5438643,122.3,77
Booking Timeframe - Shorter Journeys,Accommodation - 9 months or more - 6-9 months - 3-6 months - 1-2 months - Less than 1 month,75.8,0.4,4436742,118.4,64
Booking Timeframe - Shorter Journeys,Transport - 9 months or more - 6-9 months - 3-6 months - 1-2 months - Less than 1 month,75.8,0.4,4436742,118.4,64
Advance Booking,Book excursions / day-trips / sightseeing tours - Most of the time - Sometimes - Rarely - Never,98.3,0.3,5748690,105.9,81
Advance Booking,"Book leisure activities (e.g. watersports, museum tickets, food tastings) - Most of the time - Sometimes - Rarely - Never",98.3,0.3,5748690,105.9,81
Accommodation Types for Domestic Vacations Planned,A second home owned by myself / family / friends,7.9,0.2,464306,69.0,7
Accommodation Types for Domestic Vacations Planned,Boat / ship,5.7,0.4,334438,131.3,4
Accommodation Types for Domestic Vacations Planned,Campervan / Motorhome / RV,5.6,0.3,327731,78.9,5
Accommodation Types for Domestic Vacations Planned,Caravan / static home / camper trailer,0.0,0.0,0,0.0,0
Accommodation Types for Domestic Vacations Planned,Chalet / lodge,4.6,0.2,271299,77.2,4
Accommodation Types for Domestic Vacations Planned,Guesthouse / bed and breakfast,13.3,0.2,775213,59.1,10
Accommodation Types for Domestic Vacations Planned,Hostel,7.5,0.2,437865,77.4,5
Accommodation Types for Domestic Vacations Planned,Hotel / Motel,71.6,0.5,4191455,142.3,61
Accommodation Types for Domestic Vacations Planned,Rented vacation home,28.0,0.6,1639036,184.9,26
Accommodation Types for Domestic Vacations Planned,Stayed with friends / family,30.4,0.5,1780050,142.2,27
Accommodation Types for Domestic Vacations Planned,Tent / campsite,4.8,0.2,279446,49.3,4
Accommodation Types for Domestic Vacations Planned,Other,0.9,0.2,50324,75.1,1
Accommodation Types for International Vacations Planned,A second home owned by myself / family / friends,4.6,0.2,271942,60.9,4
Accommodation Types for International Vacations Planned,Boat / ship,15.5,1.0,904817,315.5,13
Accommodation Types for International Vacations Planned,Campervan / Motorhome / RV,5.4,0.4,316808,111.5,4
Accommodation Types for International Vacations Planned,Caravan / static home / camper trailer,4.1,0.2,240614,75.6,3
Accommodation Types for International Vacations Planned,Chalet / lodge,6.4,0.4,373465,132.0,6
Accommodation Types for International Vacations Planned,Guesthouse / bed and breakfast,12.2,0.2,714283,67.0,9
Accommodation Types for International Vacations Planned,Hostel,3.5,0.2,204040,53.1,3
Accommodation Types for International Vacations Planned,Hotel / Motel,70.9,0.6,4146936,202.6,58
Accommodation Types for International Vacations Planned,Rented vacation home,27.4,0.8,1603205,237.0,24
Accommodation Types for International Vacations Planned,Stayed with friends / family,13.4,0.3,785888,107.5,12
Accommodation Types for International Vacations Planned,Tent / campsite,1.3,0.1,73431,20.3,1
Accommodation Types for International Vacations Planned,Other,1.9,0.9,109223,289.5,1
Accommodation Types for Business Travel,Conference center,0.0,0.0,0,0.0,0
Accommodation Types for Business Travel,Hostel,4.4,0.2,257400,56.9,3
Accommodation Types for Business Travel,Hotel / Motel,38.6,0.3,2258267,109.6,31
Accommodation Types for Business Travel,Rented vacation home,5.3,0.2,308031,57.2,5
Accommodation Types for Business Travel,Stay with friends / family,2.5,0.1,147395,20.7,2
Accommodation Types for Business Travel,Other,0.0,0.0,0,0.0,0
Transport Types for Domestic Vacations Planned,Boat / ship,5.1,0.3,299375,84.8,4
Transport Types for Domestic Vacations Planned,Bus / coach,0.0,0.0,0,0.0,0
Transport Types for Domestic Vacations Planned,Campervan / Motorhome / RV,4.0,0.2,235378,66.5,4
Transport Types for Domestic Vacations Planned,Motorbike,1.9,0.1,109223,29.0,1
Transport Types for Domestic Vacations Planned,Own Car,70.4,0.6,4118968,180.0,57
Transport Types for Domestic Vacations Planned,Plane,54.0,0.5,3156447,157.8,46
Transport Types for Domestic Vacations Planned,Rental car,17.9,0.5,1047279,142.4,18
Transport Types for Domestic Vacations Planned,Train,6.7,0.1,394212,17.9,6
Transport Types for Domestic Vacations Planned,Other,0.0,0.0,0,0.0,0
Transport Types for International Vacations Planned,Boat / ship,6.2,0.2,363828,67.6,5
Transport Types for International Vacations Planned,Bus / coach,6.4,0.2,375391,74.0,5
Transport Types for International Vacations Planned,Campervan / Motorhome / RV,1.0,0.1,56912,21.3,1
Transport Types for International Vacations Planned,Motorbike,2.1,0.1,124834,44.7,2
Transport Types for International Vacations Planned,Own Car,20.5,0.6,1200166,196.6,15
Transport Types for International Vacations Planned,Plane,79.3,0.5,4636871,153.0,66
Transport Types for International Vacations Planned,Rental car,11.5,0.5,675367,148.2,10
Transport Types for International Vacations Planned,Train,4.9,0.1,288063,41.7,5
Transport Types for International Vacations Planned,Other,0.6,0.1,35766,43.8,1
Transport Types for Business Travel,Bus / coach,1.3,0.0,73697,11.0,1
Transport Types for Business Travel,Car,24.0,0.4,1402644,134.6,17
Transport Types for Business Travel,Plane,23.6,0.3,1379606,81.5,21
Transport Types for Business Travel,Taxi,5.3,0.2,307729,65.7,5
Transport Types for Business Travel,Train,7.2,0.1,418574,34.4,7
Transport Types for Business Travel,Other,3.2,0.9,184896,293.4,3
Company for Domestic and International Vacations,By myself,18.0,0.2,1055754,70.1,15
Company for Domestic and International Vacations,My child(ren) / other family member(s),51.4,0.4,3005878,132.4,42
Company for Domestic and International Vacations,My friend(s),24.0,0.2,1405638,67.3,23
Company for Domestic and International Vacations,My partner,86.8,0.6,5075869,192.2,70
Company for Domestic and International Vacations,My pet(s),14.0,0.6,819201,187.4,11
Company for Domestic and International Vacations,Parents / Grandparents,9.2,0.1,537178,37.8,8
Company for Domestic and International Vacations,Travel groups,4.5,0.1,264152,39.5,4
Company on Domestic Vacations,By myself,13.8,0.2,807478,69.1,11
Company on Domestic Vacations,My child(ren) / other family member(s),49.6,0.5,2900311,150.0,41
Company on Domestic Vacations,My friend(s),17.9,0.2,1045986,63.7,17
Company on Domestic Vacations,My partner,80.2,0.6,4691817,199.7,64
Company on Domestic Vacations,My pet(s),11.8,0.7,688592,222.4,9
Company on Domestic Vacations,Parents / Grandparents,5.3,0.1,307517,27.5,5
Company on Domestic Vacations,Travel groups,0.0,0.0,0,0.0,0
Company on International Vacations,By myself,11.0,0.2,642194,73.7,9
Company on International Vacations,My child(ren) / other family member(s),36.0,0.5,2107794,150.3,30
Company on International Vacations,My friend(s),14.7,0.2,859808,68.7,14
Company on International Vacations,My partner,77.1,0.8,4508156,249.0,63
Company on International Vacations,My pet(s),5.5,0.5,323012,157.8,5
Company on International Vacations,Parents / Grandparents,4.8,0.1,280797,36.6,4
Company on International Vacations,Travel groups,4.5,0.2,264152,68.3,4
Responsibility for Booking,Either me or my partner,25.9,0.5,1516997,157.1,23
Responsibility for Booking,Me,60.7,0.4,3552917,122.6,48
Responsibility for Booking,My friend / roommate / housemate,0.0,0.0,0,0.0,0
Responsibility for Booking,My partner,9.5,0.3,554756,93.7,8
Responsibility for Booking,Parents / Grandparents,1.3,0.1,73697,16.5,1
Responsibility for Booking,Other,0.9,0.2,50324,64.4,1
Factors Influencing Choice of Destination,Accommodation options,45.9,0.5,2687686,151.8,42
Factors Influencing Choice of Destination,Activities / sports,30.4,0.5,1778764,167.3,27
Factors Influencing Choice of Destination,Beach / pool,43.0,0.5,2515815,164.6,35
Factors Influencing Choice of Destination,Being pet-friendly,6.7,0.3,389300,79.7,5
Factors Influencing Choice of Destination,Cost / value-for-money,43.5,0.3,2542813,100.7,40
Factors Influencing Choice of Destination,Culture,45.9,0.5,2685695,156.7,40
Factors Influencing Choice of Destination,Ease of getting there,30.4,0.3,1779999,91.5,27
Factors Influencing Choice of Destination,Events / excursions,36.5,0.6,2132590,173.0,31
Factors Influencing Choice of Destination,Experiencing something new,63.2,0.5,3698233,169.8,54
Factors Influencing Choice of Destination,Familiarity,19.4,0.4,1135342,119.3,16
Factors Influencing Choice of Destination,Family-friendly options,26.2,0.3,1530114,85.3,22
Factors Influencing Choice of Destination,Fine dining,41.4,0.7,2423108,215.4,33
Factors Influencing Choice of Destination,Fun / excitement,55.3,0.5,3237857,143.6,45
Factors Influencing Choice of Destination,Good weather / climate,59.8,0.4,3498397,134.5,49
Factors Influencing Choice of Destination,Local cuisine / food and drink,62.9,0.5,3677814,150.6,53
Factors Influencing Choice of Destination,Nightlife,16.9,0.4,989586,120.2,13
Factors Influencing Choice of Destination,Quiet / secluded areas,21.2,0.4,1240169,111.8,18
Factors Influencing Choice of Destination,Relaxation,56.8,0.4,3322294,136.6,48
Factors Influencing Choice of Destination,Reviews / recommendations,35.6,0.5,2079657,150.8,31
Factors Influencing Choice of Destination,Security / safety,53.4,0.4,3124229,124.5,46
Factors Influencing Choice of Destination,Sights / attractions to visit,65.6,0.5,3834665,147.0,56
Factors Influencing Choice of Destination,Time difference,10.0,0.3,585972,105.0,9
Factors Influencing Choice of Destination,Time to get there,23.2,0.3,1355589,84.0,20
Factors Influencing Choice of Destination,Understanding the language,10.6,0.2,622374,50.5,9
Factors Influencing Choice of Destination,Covid-19 status / restrictions (To Q1 2023),0.0,0.0,0,0.0,0
Factors Influencing Choice of Destination,None of these,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Planned,Enjoying yourself / relaxing,76.5,0.5,4474303,157.4,63
Reasons for Domestic Vacations Planned,Experiencing a new place / culture,50.0,0.5,2922124,151.7,40
Reasons for Domestic Vacations Planned,Explore the outdoors / adventure,44.3,0.6,2592564,197.7,38
Reasons for Domestic Vacations Planned,Luxury / treating yourself / others,39.1,0.5,2286593,165.3,34
Reasons for Domestic Vacations Planned,Once-in-a-lifetime experience,12.5,0.3,733268,82.4,11
Reasons for Domestic Vacations Planned,To attend a music festival,10.9,0.4,636427,122.4,10
Reasons for Domestic Vacations Planned,To do new / exciting activities,43.9,0.6,2569215,185.4,37
Reasons for Domestic Vacations Planned,To enjoy better weather,31.0,0.4,1813466,124.8,27
Reasons for Domestic Vacations Planned,To visit museums or tourist sites,34.5,0.4,2018978,140.2,29
Reasons for Domestic Vacations Planned,To visit religious monuments / sites,4.1,0.1,237502,27.3,3
Reasons for Domestic Vacations Planned,To watch sport,10.3,0.4,604046,120.2,9
Reasons for Domestic Vacations Planned,To use up time off (to Q1 2024),0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Planned,Other,3.1,0.3,181930,98.1,3
Reasons for Domestic Vacations Typically Taken,Enjoying yourself / relaxing,1.9,0.3,109223,86.2,1
Reasons for Domestic Vacations Typically Taken,Experiencing a new place / culture,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,Explore the outdoors / adventure,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,Luxury / treating yourself / others,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,Once-in-a-lifetime experience,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,To attend a music festival,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,To do new / exciting activities,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,To enjoy better weather,1.9,0.8,109223,259.8,1
Reasons for Domestic Vacations Typically Taken,To visit museums or tourist sites,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,To visit religious monuments / sites,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,To watch sport,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,To use up time off (to Q1 2024),0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,Other,0.0,0.0,0,0.0,0
Reasons for International Vacations Planned,Enjoying yourself / relaxing,53.6,0.6,3134274,182.3,45
Reasons for International Vacations Planned,Experiencing a new place / culture,57.5,0.6,3362021,204.2,49
Reasons for International Vacations Planned,Explore the outdoors / adventure,31.5,0.6,1844359,203.2,26
Reasons for International Vacations Planned,Luxury / treating yourself / others,34.3,0.6,2005026,203.3,30
Reasons for International Vacations Planned,Once-in-a-lifetime experience,37.9,0.8,2215758,242.8,31
Reasons for International Vacations Planned,To attend a music festival,6.0,0.3,350051,97.0,5
Reasons for International Vacations Planned,To do new / exciting activities,37.0,0.7,2164032,210.3,31
Reasons for International Vacations Planned,To enjoy better weather,20.7,0.4,1211383,122.3,17
Reasons for International Vacations Planned,To try new food,31.2,0.6,1826454,174.9,27
Reasons for International Vacations Planned,To visit museums or tourist sites,35.2,0.7,2057542,212.3,29
Reasons for International Vacations Planned,To visit religious monuments / sites,7.9,0.3,463754,86.7,6
Reasons for International Vacations Planned,To watch sport,4.9,0.2,287848,76.4,5
Reasons for International Vacations Planned,To use up time off (to Q1 2024),0.0,0.0,0,0.0,0
Reasons for International Vacations Planned,Other,4.9,1.0,285325,327.1,5
Reasons for International Vacations Typically Taken,Enjoying yourself / relaxing,6.6,0.5,388643,154.4,6
Reasons for International Vacations Typically Taken,Experiencing a new place / culture,6.7,0.5,391202,159.3,6
Reasons for International Vacations Typically Taken,Explore the outdoors / adventure,3.3,0.7,192403,207.8,3
Reasons for International Vacations Typically Taken,Luxury / treating yourself / others,4.3,0.6,251639,192.9,4
Reasons for International Vacations Typically Taken,Once-in-a-lifetime experience,7.9,1.1,464633,345.5,7
Reasons for International Vacations Typically Taken,To attend a music festival,1.3,0.6,73431,193.7,1
Reasons for International Vacations Typically Taken,To do new / exciting activities,4.8,0.7,279420,232.9,5
Reasons for International Vacations Typically Taken,To enjoy better weather,2.5,0.4,147129,115.7,2
Reasons for International Vacations Typically Taken,To try new food,5.7,0.7,334845,233.4,5
Reasons for International Vacations Typically Taken,To visit museums or tourist sites,2.8,0.3,162996,105.3,3
Reasons for International Vacations Typically Taken,To visit religious monuments / sites,0.6,0.2,35766,71.4,1
Reasons for International Vacations Typically Taken,To watch sport,0.0,0.0,0,0.0,0
Reasons for International Vacations Typically Taken,To use up time off (to Q1 2024),0.0,0.0,0,0.0,0
Reasons for International Vacations Typically Taken,Other,0.0,0.0,0,0.0,0
Asia Pacific Locations,Australia,5.1,0.2,295977,65.0,5
Asia Pacific Locations,Cambodia,0.0,0.0,0,0.0,0
Asia Pacific Locations,China,3.1,0.8,179827,250.1,3
Asia Pacific Locations,Hong Kong,4.1,0.6,241431,176.3,5
Asia Pacific Locations,India,2.6,0.5,151517,172.3,2
Asia Pacific Locations,Indonesia,5.5,0.5,321999,152.4,4
Asia Pacific Locations,Japan,10.0,0.4,584138,124.4,11
Asia Pacific Locations,Malaysia,2.5,0.1,147129,40.6,2
Asia Pacific Locations,Maldives,3.8,0.2,223119,54.5,3
Asia Pacific Locations,New Zealand,6.0,0.3,350804,99.8,5
Asia Pacific Locations,Singapore,10.7,0.3,623175,102.1,9
Asia Pacific Locations,South Korea,4.4,0.3,255764,79.7,5
Asia Pacific Locations,Sri Lanka,0.0,0.0,0,0.0,0
Asia Pacific Locations,Taiwan,2.2,0.7,129988,209.4,3
Asia Pacific Locations,Thailand,9.3,0.3,544756,106.5,8
Asia Pacific Locations,The Philippines,2.5,0.3,146189,96.4,2
Asia Pacific Locations,Vietnam,3.8,0.4,222445,110.6,3
Asia Pacific Locations,Other Asian Pacific Destination,7.7,1.4,448536,452.8,5
Asia Pacific Locations,Other Central Asian Destination,0.0,0.0,0,0.0,0
European Locations,Austria,5.6,0.6,328076,194.3,5
European Locations,Belgium,4.6,0.8,268184,259.0,4
European Locations,"Canary Islands (e.g. Tenerife, Lanzarote)",1.3,0.3,73697,101.2,1
European Locations,Croatia,1.8,0.5,106916,142.8,2
European Locations,Czech Republic,3.9,1.2,228289,377.6,4
European Locations,Denmark,2.1,0.3,120666,80.8,2
European Locations,Finland,0.0,0.0,0,0.0,0
European Locations,France,15.6,0.7,913541,210.1,14
European Locations,Germany,8.3,0.5,485012,161.6,7
European Locations,Greece,8.0,0.7,466602,219.5,7
European Locations,Hungary,2.2,0.5,131253,167.2,2
European Locations,Iceland,1.6,0.2,91937,55.3,2
European Locations,Ireland,7.7,0.9,451259,281.9,8
European Locations,Italy,18.5,0.8,1084288,239.8,17
European Locations,Malta,1.0,0.3,57115,102.1,1
European Locations,Netherlands,5.4,0.5,315981,156.7,4
European Locations,Norway,4.2,0.5,246446,149.6,4
European Locations,Poland,2.2,0.5,131253,156.5,2
European Locations,Portugal,8.6,1.0,501222,318.3,7
European Locations,Slovenia,0.0,0.0,0,0.0,0
European Locations,Spain,9.6,0.6,562005,185.9,10
European Locations,Sweden,2.5,0.3,147129,88.9,2
European Locations,Switzerland,12.0,0.7,704671,207.5,10
European Locations,Turkey,1.3,0.2,73697,52.4,1
European Locations,UK,15.6,0.8,914268,243.3,13
European Locations,"Nordics (Sweden, Denmark, Norway etc) (To Q1 2023)",0.0,0.0,0,0.0,0
European Locations,Other European Destination,1.3,0.5,73431,160.8,1
Americas Locations,Argentina,8.3,1.0,484209,318.7,7
Americas Locations,Bahamas,18.6,2.0,1087687,624.2,16
Americas Locations,Barbados,5.7,1.0,334368,306.5,5
Americas Locations,Brazil,6.1,0.6,354608,179.6,6
Americas Locations,Canada,18.8,0.9,1101503,273.6,15
Americas Locations,Dominican Republic,8.1,1.2,475008,374.8,8
Americas Locations,Jamaica,8.9,1.4,522174,425.8,9
Americas Locations,Mexico,23.0,1.5,1345117,472.0,19
Americas Locations,Puerto Rico,0.0,0.0,0,0.0,0
Americas Locations,USA,0.0,0.0,0,0.0,0
Americas Locations,"Caribbean (e.g. Dominican Republic, Cuba, Jamaica) (To Q1 2023)",0.0,0.0,0,0.0,0
Americas Locations,Other Central / Southern American destination,11.7,2.0,685031,626.2,9
Africa and Middle Eastern Locations,Botswana,0.0,0.0,0,0.0,0
Africa and Middle Eastern Locations,Dubai / UAE,1.7,0.1,101817,39.4,2
Africa and Middle Eastern Locations,Egypt,1.7,0.3,102083,79.4,2
Africa and Middle Eastern Locations,Israel,1.3,0.3,73697,107.9,1
Africa and Middle Eastern Locations,Jordan,0.0,0.0,0,0.0,0
Africa and Middle Eastern Locations,Kenya,1.3,0.4,75990,115.1,1
Africa and Middle Eastern Locations,Mauritius,1.3,0.3,73697,81.1,1
Africa and Middle Eastern Locations,Morocco,6.0,1.2,348144,378.6,4
Africa and Middle Eastern Locations,Qatar,0.0,0.0,0,0.0,0
Africa and Middle Eastern Locations,Rwanda,1.3,0.6,73697,174.1,1
Africa and Middle Eastern Locations,Saudi Arabia,1.3,0.1,73431,45.4,1
Africa and Middle Eastern Locations,Seychelles,0.5,0.2,28386,66.0,1
Africa and Middle Eastern Locations,South Africa,3.1,0.5,182895,164.5,3
Africa and Middle Eastern Locations,Tanzania,1.3,0.5,75990,161.4,1
Africa and Middle Eastern Locations,Tunisia,0.0,0.0,0,0.0,0
Africa and Middle Eastern Locations,Other Middle Eastern destination,1.2,0.8,72758,237.4,1
Africa and Middle Eastern Locations,Other African destination,1.2,1.5,72758,476.0,1
Regions for International Vacations,"Americas (North America, South America, Central America, Caribbean)",48.9,0.9,2860056,272.1,40
Regions for International Vacations,"Asia Pacific (Central & South Asia, Northeastern Asia, Southeastern Asia, Australia and Oceania)",25.9,0.3,1512918,79.3,23
Regions for International Vacations,"Europe (Northern Europe, Southern Europe, Eastern Europe, Western Europe)",44.5,0.6,2602857,189.4,38
Regions for International Vacations,"Middle East / Africa (Middle East, Northern Africa, Southern Africa)",8.3,0.3,488286,89.8,7
Countries for International Vacations,Argentina,8.3,1.0,484209,318.7,7
Countries for International Vacations,Australia,5.1,0.2,295977,65.0,5
Countries for International Vacations,Austria,5.6,0.6,328076,194.3,5
Countries for International Vacations,Bahamas,18.6,2.0,1087687,624.2,16
Countries for International Vacations,Barbados,5.7,1.0,334368,306.5,5
Countries for International Vacations,Belgium,4.6,0.8,268184,259.0,4
Countries for International Vacations,Botswana,0.0,0.0,0,0.0,0
Countries for International Vacations,Brazil,6.1,0.6,354608,179.6,6
Countries for International Vacations,Cambodia,0.0,0.0,0,0.0,0
Countries for International Vacations,Canada,18.8,0.9,1101503,273.6,15
Countries for International Vacations,"Canary Islands (e.g. Tenerife, Lanzarote)",1.3,0.3,73697,101.2,1
Countries for International Vacations,China,3.1,0.8,179827,250.1,3
Countries for International Vacations,Croatia,1.8,0.5,106916,142.8,2
Countries for International Vacations,Czech Republic,3.9,1.2,228289,377.6,4
Countries for International Vacations,Denmark,2.1,0.3,120666,80.8,2
Countries for International Vacations,Dominican Republic,8.1,1.2,475008,374.8,8
Countries for International Vacations,Dubai / UAE,1.7,0.1,101817,39.4,2
Countries for International Vacations,Egypt,1.7,0.3,102083,79.4,2
Countries for International Vacations,Finland,0.0,0.0,0,0.0,0
Countries for International Vacations,France,15.6,0.7,913541,210.1,14
Countries for International Vacations,Germany,8.3,0.5,485012,161.6,7
Countries for International Vacations,Greece,8.0,0.7,466602,219.5,7
Countries for International Vacations,Hong Kong,4.1,0.6,241431,176.3,5
Countries for International Vacations,Hungary,2.2,0.5,131253,167.2,2
Countries for International Vacations,Iceland,1.6,0.2,91937,55.3,2
Countries for International Vacations,India,2.6,0.5,151517,172.3,2
Countries for International Vacations,Indonesia,5.5,0.5,321999,152.4,4
Countries for International Vacations,Ireland,7.7,0.9,451259,281.9,8
Countries for International Vacations,Israel,1.3,0.3,73697,107.9,1
Countries for International Vacations,Italy,18.5,0.8,1084288,239.8,17
Countries for International Vacations,Jamaica,8.9,1.4,522174,425.8,9
Countries for International Vacations,Japan,10.0,0.4,584138,124.4,11
Countries for International Vacations,Jordan,0.0,0.0,0,0.0,0
Countries for International Vacations,Kenya,1.3,0.4,75990,115.1,1
Countries for International Vacations,Malaysia,2.5,0.1,147129,40.6,2
Countries for International Vacations,Maldives,3.8,0.2,223119,54.5,3
Countries for International Vacations,Malta,1.0,0.3,57115,102.1,1
Countries for International Vacations,Mauritius,1.3,0.3,73697,81.1,1
Countries for International Vacations,Mexico,23.0,1.5,1345117,472.0,19
Countries for International Vacations,Morocco,6.0,1.2,348144,378.6,4
Countries for International Vacations,Netherlands,5.4,0.5,315981,156.7,4
Countries for International Vacations,New Zealand,6.0,0.3,350804,99.8,5
Countries for International Vacations,Norway,4.2,0.5,246446,149.6,4
Countries for International Vacations,Poland,2.2,0.5,131253,156.5,2
Countries for International Vacations,Portugal,8.6,1.0,501222,318.3,7
Countries for International Vacations,Puerto Rico,0.0,0.0,0,0.0,0
Countries for International Vacations,Qatar,0.0,0.0,0,0.0,0
Countries for International Vacations,Rwanda,1.3,0.6,73697,174.1,1
Countries for International Vacations,Saudi Arabia,1.3,0.1,73431,45.4,1
Countries for International Vacations,Seychelles,0.5,0.2,28386,66.0,1
