Short Label Question,Attributes,Audience %,Data point %,Universe,Index,Responses
Importance of Vacations,Not important - other things matter a lot more to me,0.8,0.1,55780,20.0,1
Importance of Vacations,A little important - but other things are more important to me,4.6,0.1,332430,19.5,7
Importance of Vacations,Quite important - I look forward to them,18.2,0.2,1326652,55.7,23
Importance of Vacations,Very important - they are one of my highlights,40.8,0.8,2981307,191.1,55
Importance of Vacations,Extremely important - they are my highlight of the year,34.1,1.4,2488152,315.7,45
New Versus Previous Destinations,Take a vacation somewhere new,76.4,0.5,5575722,112.6,100
New Versus Previous Destinations,Take a vacation somewhere I've been before,22.0,0.4,1608600,91.1,31
Business Travel Attitudes,I choose accommodation / flights to get loyalty points,21.4,1.0,1563006,218.3,29
Business Travel Attitudes,I often build in extra days to my trip for leisure,6.9,0.3,506343,73.1,10
Business Travel Attitudes,I prefer eating at the hotel / place I'm staying at,7.0,0.2,510130,49.5,10
Business Travel Attitudes,"I see business travel as a perk, rather than a necessity",15.8,0.7,1149969,149.2,20
Business Travel Attitudes,I often travel to the same place for work,12.6,0.6,917551,133.8,18
Business Travel Attitudes,Business trips are one of the reasons I do my job,10.2,0.4,747260,93.4,13
Business Travel Attitudes,I am likely to travel less frequently for work in the future,9.7,0.4,706566,96.4,13
Business Travel Attitudes,I like to explore the place I travel to,23.3,0.7,1698814,152.4,31
Business Travel Attitudes,I like to understand the local culture of where I travel to,11.8,0.5,860191,104.4,17
Business Travel Attitudes,None of these,0.0,0.0,0,0.0,0
Eco & Experience Attitudes,I actively look to limit the environmental impact of my travel,29.8,0.4,2174624,94.0,34
Eco & Experience Attitudes,I am more likely to pick a travel provider with a good sustainability / environmental policy,31.2,0.4,2277123,94.5,40
Eco & Experience Attitudes,"I try to use local providers for services (e.g. tours, accommodation)",43.2,0.5,3152740,114.1,62
Eco & Experience Attitudes,I try to visit non-touristy destinations,32.0,0.6,2333775,139.6,45
Eco & Experience Attitudes,I use local transport as much as possible,35.2,0.4,2569646,94.5,45
Eco & Experience Attitudes,None of these,15.2,0.8,1106227,191.8,20
Concern Over Carbon Footprint,Not at all concerned,17.5,0.8,1280255,190.0,24
Concern Over Carbon Footprint,Not very concerned,34.7,0.6,2536095,129.0,48
Concern Over Carbon Footprint,Quite concerned,25.2,0.4,1840431,84.5,32
Concern Over Carbon Footprint,Very concerned,13.0,0.3,948747,75.3,15
Concern Over Carbon Footprint,Extremely concerned,7.9,0.4,578794,90.9,12
Reasons for Not Traveling,I don't have anyone to go with,0.0,0.0,0,0.0,0
Reasons for Not Traveling,I don't have the time,0.0,0.0,0,0.0,0
Reasons for Not Traveling,I'm not interested,0.0,0.0,0,0.0,0
Reasons for Not Traveling,I'm worried about my safety,1.6,1.0,114532,231.7,1
Reasons for Not Traveling,It's too expensive,1.6,0.3,114532,63.6,1
Reasons for Not Traveling,It's too much to organise,0.0,0.0,0,0.0,0
Reasons for Not Traveling,The impact on the environment,0.0,0.0,0,0.0,0
Reasons for Not Traveling,None of these,0.0,0.0,0,0.0,0
Purchase Influences,Ads you've heard on the radio,2.8,0.3,201720,58.7,3
Purchase Influences,Ads you've seen in magazines,17.9,0.9,1308415,201.4,24
Purchase Influences,Ads you've seen on billboards / posters,6.0,0.4,438428,82.1,7
Purchase Influences,Ads you've seen online,30.0,0.7,2188991,151.8,38
Purchase Influences,Ads you've seen on public transport,4.7,0.3,339906,76.9,5
Purchase Influences,Ads you've seen on social media,24.3,0.5,1772233,121.1,28
Purchase Influences,Ads you've seen on TV,33.3,0.9,2432881,211.5,42
Purchase Influences,Deals from travel websites / apps / agencies,34.3,0.6,2504882,145.9,45
Purchase Influences,Movies,12.7,0.5,930299,123.3,16
Purchase Influences,Previous vacations you've been on,57.7,1.3,4212310,295.5,80
Purchase Influences,Recommendations from friends / family,66.5,0.8,4851597,172.6,85
Purchase Influences,Recommendations from my children,12.8,0.7,931256,148.7,17
Purchase Influences,Social media posts / photos by celebrities / influencers / content creators,19.3,0.5,1408360,104.0,23
Purchase Influences,Social media posts / photos by friends / family,31.1,0.6,2269276,127.8,38
Purchase Influences,Travel blogs or discussion forums,21.7,0.5,1584136,122.8,29
Purchase Influences,TV series / travel programs,31.5,0.8,2297595,177.0,41
Purchase Influences,None of these,4.1,0.3,298605,76.9,6
Purchase Sources of Information,Brochures,8.0,0.4,581250,85.3,10
Purchase Sources of Information,Consumer review sites,28.2,0.6,2061889,130.9,37
Purchase Sources of Information,In-person conversations with friends / family,46.8,0.7,3412348,158.3,65
Purchase Sources of Information,Online forums / message boards,14.2,0.5,1038605,114.4,18
Purchase Sources of Information,Price comparison websites,28.8,0.7,2101584,162.2,37
Purchase Sources of Information,Search engines,65.2,0.9,4755551,197.7,84
Purchase Sources of Information,Social media,25.8,0.4,1884801,90.5,32
Purchase Sources of Information,Tourist board websites,20.2,0.6,1471998,135.5,26
Purchase Sources of Information,Travel agents,13.3,0.4,973965,90.4,17
Purchase Sources of Information,Travel blogs,15.1,0.4,1102549,85.0,20
Purchase Sources of Information,"Travel booking sites / apps (e.g. Expedia, Booking.com, Airbnb, Trip.com, Qunar, fliggy.com)",53.9,0.7,3936074,163.1,68
Purchase Sources of Information,Travel books,15.0,0.6,1091319,127.1,20
Purchase Sources of Information,"Travel provider sites / apps (e.g. directly at the airline, hotel)",48.0,1.0,3504682,234.3,64
Purchase Sources of Information,None of these,2.5,0.3,184129,76.5,5
Most Important Purchase Sources of Information,Brochures,0.0,0.0,0,0.0,0
Most Important Purchase Sources of Information,Consumer review sites,4.6,0.3,338951,62.5,5
Most Important Purchase Sources of Information,In-person conversations with friends / family,16.6,0.5,1213555,120.9,23
Most Important Purchase Sources of Information,Online forums / message boards,0.6,0.1,46422,18.4,1
Most Important Purchase Sources of Information,Price comparison websites,7.1,0.6,518794,142.5,8
Most Important Purchase Sources of Information,Search engines,20.0,0.7,1458893,164.9,26
Most Important Purchase Sources of Information,Social media,2.2,0.1,158169,25.6,3
Most Important Purchase Sources of Information,Tourist board websites,1.4,0.2,102389,40.3,2
Most Important Purchase Sources of Information,Travel agents,2.7,0.3,195472,69.9,4
Most Important Purchase Sources of Information,Travel blogs,3.4,0.3,245580,79.6,4
Most Important Purchase Sources of Information,"Travel booking sites / apps (e.g. Expedia, Booking.com, Airbnb, Trip.com, Qunar, fliggy.com)",19.3,0.5,1411821,114.2,26
Most Important Purchase Sources of Information,Travel books,0.7,0.1,52572,31.0,1
Most Important Purchase Sources of Information,"Travel provider sites / apps (e.g. directly at the airline, hotel)",17.2,1.3,1257574,289.5,23
Travel Service Influences,"Ability to book all options together (e.g. flight, hotel etc.)",27.8,0.5,2028013,114.4,33
Travel Service Influences,Ability to earn or use reward / loyalty points,39.9,1.1,2915794,247.2,49
Travel Service Influences,Competitive price,63.9,1.0,4664649,224.9,85
Travel Service Influences,Discounts for buying more than one thing,16.3,0.4,1186618,92.3,21
Travel Service Influences,Easy-to-use service,58.1,0.9,4243143,202.2,78
Travel Service Influences,Flexible booking policies,48.1,0.9,3513385,197.7,65
Travel Service Influences,Free cancellation,51.7,0.9,3770516,196.0,68
Travel Service Influences,Good customer service,53.6,0.8,3915725,173.3,73
Travel Service Influences,Good source for local information,28.9,0.6,2106166,136.5,38
Travel Service Influences,Special offers / deals,41.2,0.7,3009596,154.4,55
Travel Service Influences,Travel brand I trust / have used before,54.4,0.9,3968571,207.4,72
Travel Service Influences,Value-for-money,53.7,0.6,3922959,147.4,72
Travel Service Influences,Wide selection of options available,51.0,1.0,3721303,232.6,66
Travel Service Influences,Other,1.5,0.4,106640,86.2,3
Travel Service Preferences,I compare deals / prices between different booking sites,56.1,0.7,4097650,160.5,70
Travel Service Preferences,I compare deals / prices with hotel sites / apps directly,48.4,0.6,3536017,142.8,64
Travel Service Preferences,I make decisions of what to book based on reviews,42.2,0.6,3077105,145.5,52
Travel Service Preferences,I often look at special offers and promotions when browsing,52.3,0.7,3816686,164.8,67
Travel Service Preferences,I prefer using a travel booking app rather than a website,20.4,0.3,1487968,77.9,27
Travel Service Preferences,I use the map to help decide what I will book,30.5,0.6,2223929,130.5,39
Travel Service Preferences,I want them to provide inspiration and new ideas,20.0,0.4,1458330,90.8,26
Travel Service Preferences,None of these,5.1,0.5,375856,104.1,8
Purchase Journey on Websites / Apps,Research Vacations - Website on a desktop / PC - Website on a mobile device (e.g. smartphone or tablet) - App on a mobile device (e.g. smartphone or tablet),91.2,0.5,6660102,113.2,119
Purchase Journey on Websites / Apps,Book accommodation - Website on a desktop / PC - Website on a mobile device (e.g. smartphone or tablet) - App on a mobile device (e.g. smartphone or tablet),91.2,0.5,6660102,113.2,119
Purchase Journey on Websites / Apps,Book transport - Website on a desktop / PC - Website on a mobile device (e.g. smartphone or tablet) - App on a mobile device (e.g. smartphone or tablet),91.2,0.5,6660102,113.2,119
Travel Loyalty Programs,Airline brand loyalty program,0.0,0.0,0,0.0,0
Travel Loyalty Programs,Cruise loyalty program,0.0,0.0,0,0.0,0
Travel Loyalty Programs,Hotel brand loyalty program,0.0,0.0,0,0.0,0
Travel Loyalty Programs,"Online travel booking service loyalty program (e.g. Booking.com, Expedia, Fliggy)",0.0,0.0,0,0.0,0
Travel Loyalty Programs,Rental car loyalty program,0.0,0.0,0,0.0,0
Travel Loyalty Programs,Other,0.0,0.0,0,0.0,0
Travel Loyalty Programs,None of these,0.0,0.0,0,0.0,0
Travel Loyalty Benefits,Ability to convert points / miles into other loyalty programs,0.0,0.0,0,0.0,0
Travel Loyalty Benefits,"Access to exclusive events or experiences e.g. shopping, sport, dining experiences etc.",0.0,0.0,0,0.0,0
Travel Loyalty Benefits,Dedicated concierge service e.g. 24/7 assistance with booking and reservations,0.0,0.0,0,0.0,0
Travel Loyalty Benefits,Dedicated customer service,0.0,0.0,0,0.0,0
Travel Loyalty Benefits,Exclusive discounts and deals,0.0,0.0,0,0.0,0
Travel Loyalty Benefits,Lounge access ,0.0,0.0,0,0.0,0
Travel Loyalty Benefits,"Other status benefits e.g. late check-out, free wi-fi",0.0,0.0,0,0.0,0
Travel Loyalty Benefits,Personalised recommendations or experiences,0.0,0.0,0,0.0,0
Travel Loyalty Benefits,"Priority services e.g. check-in, boarding or security screening",0.0,0.0,0,0.0,0
Travel Loyalty Benefits,Redeeming points / miles for cruises,0.0,0.0,0,0.0,0
Travel Loyalty Benefits,Redeeming points / miles for flights ,0.0,0.0,0,0.0,0
Travel Loyalty Benefits,Redeeming points / miles for hotel stays ,0.0,0.0,0,0.0,0
Travel Loyalty Benefits,Redeeming points / miles for rental cars ,0.0,0.0,0,0.0,0
Travel Loyalty Benefits,Travel insurance,0.0,0.0,0,0.0,0
Travel Loyalty Benefits,"Travel upgrades e.g. flights, accommodation etc.",0.0,0.0,0,0.0,0
Travel Loyalty Benefits,Other,0.0,0.0,0,0.0,0
Travel Loyalty Benefits,None of these,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,Agoda PointsMAX,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,Booking.com Genius,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,Cleartrip Rewards (India Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,"Ebookers Bonus+ (France, Germany and UK Only)",0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,eDreams Prime (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,eLong Club (China Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,Expedia Rewards,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,Fliggy Membership (China Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,Goibibo GoCash (India Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,HolidayCheck Premium (France and Germany Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,Hopper Carrot Cash (Canada and USA Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,Hotels.com Rewards,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,Journify (Singapore Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,KAYAK Explorer Rewards,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,Klook Credits (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,lastminute.com Rewards,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,Lvmama Membership Program (China Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,"One Key (Expedia, Hotels.com, Vrbo) (UK and USA Only) (USA Only in Q1 2024)",0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,Opodo Prime (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,Orbitz Rewards (USA Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,Priceline VIP (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,Rakuten Travel Membership (Japan Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,"Rewards by Viator (Australia, UK and USA Only)",0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,Travelocity Member Discounts (Canada and USA Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,Traveloka Priority (Singapore Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,Trip.com Rewards,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,TripPlus,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,Trivago,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,"TUI Rewards (Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,Tuniu Traveler Club (China Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,Yatra Prime (India Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Travel Services,Other,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Hotel Chains,Accor Live Limitless (ALL),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Hotel Chains,Best Western Rewards,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Hotel Chains,WorldHotels Rewards,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Hotel Chains,Choice Privileges,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Hotel Chains,Hilton Honors,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Hotel Chains,World of Hyatt,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Hotel Chains,IHG One Rewards,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Hotel Chains,Jumeirah One,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Hotel Chains,Marriott Bonvoy,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Hotel Chains,Melia Rewards,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Hotel Chains,OYO Wizard,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Hotel Chains,Radisson Rewards,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Hotel Chains,Rotana Rewards,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Hotel Chains,Wyndham Rewards,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Hotel Chains,Other,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,"Aer Lingus (Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,"AirAsia (India, Japan and Singapore Only)",0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Air Canada (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Air China (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Air France,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Air India (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Air New Zealand (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Alaska Airlines (Canada and USA Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,All Nippon Airways (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,American Airlines,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Asiana Airlines (Singapore and USA Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Austrian Airlines (France Germany and Spain Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Bearskin Airlines (Canada Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,British Airways,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Brussels Airlines (Spain Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Canadian North (Canada Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Cathay Pacific (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Cebu Pacific (Singapore Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,China Airlines (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,China Eastern (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,China Express Airlines (China Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,China Southern (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Condor (Germany Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Delta,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Emirates,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Etihad (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Eurowings (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,"EVA Air (Japan, Singapore and USA Only)",0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,"Finnair (Japan, Singapore and Spain Only)",0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Garuda Indonesia (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Hainan Airlines (China Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Hawaiian Airlines (USA Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Hong Kong Airlines (China and Japan Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,"Iberia (France, Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,IndiGo (India Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,ITA (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Japan Airlines (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,JetBlue (USA Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,"Jetstar (China, Japan and Singapore Only)",0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,KLM,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Korean Air (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,LATAM (USA Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,LOT (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Lufthansa,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Malaysia Airlines (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,"Norwegian Airlines (France, Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Peach (China and Japan Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Philippine Airlines (Australia and Singapore Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Qantas (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Qatar (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,"Royal Air Maroc (France, Germany and Spain Only)",0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Saudia (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,"Scandinavian Airlines (Germany, Japan, Spain and UK Only)",0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,"Scoot (China, India, Japan and Singapore Only)",0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Singapore Airlines,0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Southwest Airlines (USA Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Spicejet (India Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,SWISS (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,"TAP Portugal (France, Spain and UK Only)",0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Thai Airways (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Transavia (France Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,"TUI (Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Turkish Airlines (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,United Airlines (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,"Vietnam Airlines (Australia, Japan and Singapore Only)",0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Virgin (Select Markets Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Vistara (India Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Volotea (France and Spain Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,"Vueling (France, Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,WestJet (Canada Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,XiamenAir (China Only),0.0,0.0,0,0.0,0
Named Travel Loyalty Programs Used: Airlines,Other,0.0,0.0,0,0.0,0
Travel Services Used,Agoda,2.8,0.1,205348,27.7,4
Travel Services Used,Airbnb,39.2,1.0,2859277,217.5,51
Travel Services Used,Airfordable (USA Only),1.4,5.3,100811,1203.4,2
Travel Services Used,Booking.com,37.0,0.7,2703377,163.9,49
Travel Services Used,Canadian Affair (Canada Only),0.0,0.0,0,0.0,0
Travel Services Used,Check24 (Germany Only),0.0,0.0,0,0.0,0
Travel Services Used,Cleartrip (India Only),0.0,0.0,0,0.0,0
Travel Services Used,Couchsurfing.com (Select Markets Only),0.7,0.1,52572,27.9,1
Travel Services Used,CTrip.com (China Only),0.0,0.0,0,0.0,0
Travel Services Used,"Ebookers (France, Germany and UK Only)",0.0,0.0,0,0.0,0
Travel Services Used,"Edreams (France, Spain, UK and USA Only)",3.2,2.1,236119,488.3,4
Travel Services Used,eLong (China Only),0.0,0.0,0,0.0,0
Travel Services Used,Expedia,50.6,1.3,3694197,306.1,68
Travel Services Used,Fliggy (China Only),0.0,0.0,0,0.0,0
Travel Services Used,Flight Centre (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used,Goibibo (India Only),0.0,0.0,0,0.0,0
Travel Services Used,Google Travel (Australia and USA Only),22.1,5.3,1614132,1211.5,26
Travel Services Used,HolidayCheck (France and Germany Only),0.0,0.0,0,0.0,0
Travel Services Used,HomeExchange,1.4,0.2,98994,41.6,2
Travel Services Used,Hopper (Canada and USA Only),8.2,4.9,599224,1107.9,11
Travel Services Used,Hotels.com,43.5,1.4,3175051,322.2,58
Travel Services Used, HotelsCombined (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used,"Hotwire (Canada, France, Germany, Spain, UK and USA Only)",18.2,4.6,1324978,1049.1,25
Travel Services Used,Jalan (Japan Only),0.0,0.0,0,0.0,0
Travel Services Used,Japanican (Japan Only),0.0,0.0,0,0.0,0
Travel Services Used,Journify (Singapore Only),0.0,0.0,0,0.0,0
Travel Services Used,KAYAK,23.5,1.7,1712638,399.2,30
Travel Services Used,Klook (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used,Kuoni (USA Only),0.0,0.0,0,0.0,0
Travel Services Used,Lastminute.com,0.0,0.0,0,0.0,0
Travel Services Used,Loveholidays (UK Only),0.0,0.0,0,0.0,0
Travel Services Used,Lvmama (China Only),0.0,0.0,0,0.0,0
Travel Services Used,MaFengWo (China Only),0.0,0.0,0,0.0,0
Travel Services Used,Make My Trip (India Only),0.0,0.0,0,0.0,0
Travel Services Used,Meituan (China Only),0.0,0.0,0,0.0,0
Travel Services Used,Nomadness (USA Only),2.4,12.4,173915,2839.8,3
Travel Services Used,"Onefinestay (France, UK and USA Only)",0.0,0.0,0,0.0,0
Travel Services Used,Opodo (Select Markets Only),0.0,0.0,0,0.0,0
Travel Services Used,Orbitz (USA Only),19.5,6.5,1420883,1476.6,25
Travel Services Used,Priceline,20.0,1.6,1461794,355.8,26
Travel Services Used,Qunar (China Only),0.0,0.0,0,0.0,0
Travel Services Used,Qyer (China Only),0.0,0.0,0,0.0,0
Travel Services Used,Rakuten Travel (Japan Only),0.0,0.0,0,0.0,0
Travel Services Used,Skyscanner,6.9,0.5,502893,115.6,10
Travel Services Used,Stayz (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used,Travel Noire (USA Only),2.2,8.7,157716,1993.4,3
Travel Services Used,Travelocity (Canada and USA Only),28.2,4.6,2059639,1048.9,37
Travel Services Used,Traveloka (Singapore Only),0.0,0.0,0,0.0,0
Travel Services Used,Travel Republic (UK Only),0.0,0.0,0,0.0,0
Travel Services Used,TripAdvisor,35.3,0.9,2576945,211.8,46
Travel Services Used,Trip.com,14.8,0.8,1080079,173.7,20
Travel Services Used,Trivago,41.0,0.9,2991951,205.9,51
Travel Services Used,"TUI (Germany, Spain and UK Only)",0.0,0.0,0,0.0,0
Travel Services Used,Tuniu (China Only),0.0,0.0,0,0.0,0
Travel Services Used,"Viator (Australia, UK and USA Only)",5.1,6.2,372715,1412.6,7
Travel Services Used,Vrbo,16.4,1.9,1199473,437.4,24
Travel Services Used,Webjet (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used,Weloveholidays (Germany Only),0.0,0.0,0,0.0,0
Travel Services Used,Wotif (Australia Only),0.0,0.0,0,0.0,0
Travel Services Used,Yatra (India Only),0.0,0.0,0,0.0,0
Travel Services Used,Innclusive (UK Only) (to Q3 2022),0.0,0.0,0,0.0,0
Travel Services Used,None of these,13.4,0.8,977592,182.0,19
Travel Services Used Last 6 Months,Agoda,1.6,0.1,114102,17.3,2
Travel Services Used Last 6 Months,Airbnb,45.5,1.3,3322523,302.7,57
Travel Services Used Last 6 Months,Airfordable (USA Only),1.4,6.3,102356,1440.4,2
