Short Label Question,Attributes,Audience %,Data point %,Universe,Index,Responses
Number of Domestic Vacations Planned,1-2,39.3,0.4,3073993,90.4,57
Number of Domestic Vacations Planned,3-4,41.5,0.7,3240667,149.0,59
Number of Domestic Vacations Planned,5-6,8.8,0.4,687411,93.8,12
Number of Domestic Vacations Planned,7-8,1.9,0.2,152143,51.2,3
Number of Domestic Vacations Planned,9-10,2.0,0.5,159662,119.7,3
Number of Domestic Vacations Planned,More than 10,3.0,0.5,236859,108.4,4
Number of International Vacations Planned,0,27.5,0.3,2150424,76.1,36
Number of International Vacations Planned,1-2,45.2,0.5,3532683,113.8,65
Number of International Vacations Planned,3-4,16.5,0.5,1287968,116.7,23
Number of International Vacations Planned,5-6,5.9,0.6,464366,129.0,8
Number of International Vacations Planned,7-8,1.4,0.3,105869,57.1,2
Number of International Vacations Planned,9-10,1.2,0.6,90194,137.4,2
Number of International Vacations Planned,More than 10,2.4,0.5,184246,107.4,4
Number of Domestic Business Trips Planned,0 / Not relevant to me,56.0,0.5,4374648,110.8,78
Number of Domestic Business Trips Planned,1-2,18.2,0.4,1420600,77.8,26
Number of Domestic Business Trips Planned,3-4,12.4,0.4,971050,95.1,18
Number of Domestic Business Trips Planned,5-6,5.3,0.4,414753,76.8,6
Number of Domestic Business Trips Planned,7-8,2.9,0.6,228951,131.1,5
Number of Domestic Business Trips Planned,9-10,0.0,0.0,0,0.0,0
Number of Domestic Business Trips Planned,More than 10,5.2,0.9,405748,197.1,7
Number of International Business Trips Planned,0 / Not relevant to me,80.2,0.6,6271511,130.3,112
Number of International Business Trips Planned,1-2,11.7,0.3,912113,59.8,16
Number of International Business Trips Planned,3-4,2.5,0.1,194271,27.5,4
Number of International Business Trips Planned,5-6,3.4,0.3,262488,61.3,5
Number of International Business Trips Planned,7-8,1.3,0.3,102350,70.1,2
Number of International Business Trips Planned,9-10,0.0,0.0,0,0.0,0
Number of International Business Trips Planned,More than 10,0.9,0.3,73017,59.2,1
International Vacation Planning for Next Year,I've booked / arranged transport for some / all of my trips,22.9,0.6,1789978,138.4,32
International Vacation Planning for Next Year,I've booked / arranged accommodation for some / all of my trips,24.3,0.6,1897095,139.4,36
International Vacation Planning for Next Year,I've booked / arranged activities for some / all of my trips,15.4,0.4,1203029,92.9,21
International Vacation Planning for Next Year,I've made plans but not booked / arranged them yet,23.2,0.5,1815016,119.6,31
International Vacation Planning for Next Year,I have some ideas,14.1,0.7,1099101,148.6,22
International Vacation Planning for Next Year,I haven't thought about it yet,0.5,0.1,36663,17.4,1
Domestic Vacation Planning for Next Year,I've booked / arranged transport for some / all of my trips,31.5,0.7,2465329,155.3,43
Domestic Vacation Planning for Next Year,I've booked / arranged accommodation for some / all of my trips,34.9,0.7,2724301,148.8,49
Domestic Vacation Planning for Next Year,I've booked / arranged activities for some / all of my trips,23.5,0.5,1834901,107.3,34
Domestic Vacation Planning for Next Year,I've made plans but not booked / arranged them yet,28.1,0.5,2194957,111.4,41
Domestic Vacation Planning for Next Year,I have some ideas,19.6,0.6,1532391,124.5,29
Domestic Vacation Planning for Next Year,I haven't thought about it yet,2.4,0.2,188718,43.5,3
Length of Domestic Vacation Planned,Mini-breaks / long weekends (1-4 days),63.8,0.7,4983280,149.2,90
Length of Domestic Vacation Planned,Week away (5-7 days),58.5,0.6,4571009,132.4,81
Length of Domestic Vacation Planned,More than a week away,25.4,0.7,1985714,152.5,37
Length of Domestic Vacation Typically Taken,Mini-breaks / long weekends (1-4 days),66.8,0.6,5218724,137.5,95
Length of Domestic Vacation Typically Taken,Week away (5-7 days),60.0,0.6,4689433,128.9,83
Length of Domestic Vacation Typically Taken,More than a week away,25.0,0.6,1956066,136.8,34
Length of Domestic Vacation Typically Taken,I do not typically do this,3.9,0.2,303902,40.7,2
Length of International Vacation Planned,Mini-breaks / long weekends (1-4 days),19.8,0.5,1546050,112.3,28
Length of International Vacation Planned,Week away (5-7 days),44.6,0.6,3483793,126.6,60
Length of International Vacation Planned,More than a week away,35.5,0.8,2773394,177.8,52
Length of International Vacation Typically Taken,Mini-breaks / long weekends (1-4 days),14.1,0.3,1100684,74.6,20
Length of International Vacation Typically Taken,Week away (5-7 days),37.5,0.4,2929107,90.8,51
Length of International Vacation Typically Taken,More than a week away,47.1,0.9,3677899,196.6,65
Length of International Vacation Typically Taken,I do not typically do this,22.2,0.3,1736588,74.8,31
Length of Domestic Business Trips,1 day / overnight,2.6,0.2,205014,39.1,4
Length of Domestic Business Trips,2-3 days,27.3,0.5,2131669,119.1,37
Length of Domestic Business Trips,4-5 days,10.6,0.4,828794,85.7,15
Length of Domestic Business Trips,6-7 days,3.5,0.4,275625,81.8,6
Length of Domestic Business Trips,More than 1 week,0.0,0.0,0,0.0,0
Length of International Business Trips,1 day / overnight,0.0,0.0,0,0.0,0
Length of International Business Trips,2-3 days,6.6,0.2,513845,45.0,9
Length of International Business Trips,4-5 days,7.4,0.3,578001,64.3,11
Length of International Business Trips,6-7 days,3.9,0.3,304329,74.2,5
Length of International Business Trips,More than 1 week,1.9,0.2,148064,47.8,3
Booking Timeframe - Longer Journeys,Accommodation - 9 months or more - 6-9 months - 3-6 months - 1-2 months - Less than 1 month,91.5,0.5,7151129,116.3,130
Booking Timeframe - Longer Journeys,Transport - 9 months or more - 6-9 months - 3-6 months - 1-2 months - Less than 1 month,91.5,0.5,7151129,116.3,130
Booking Timeframe - Shorter Journeys,Accommodation - 9 months or more - 6-9 months - 3-6 months - 1-2 months - Less than 1 month,77.8,0.6,6080840,121.4,110
Booking Timeframe - Shorter Journeys,Transport - 9 months or more - 6-9 months - 3-6 months - 1-2 months - Less than 1 month,77.8,0.6,6080840,121.4,110
Advance Booking,Book excursions / day-trips / sightseeing tours - Most of the time - Sometimes - Rarely - Never,97.5,0.5,7617387,103.9,139
Advance Booking,"Book leisure activities (e.g. watersports, museum tickets, food tastings) - Most of the time - Sometimes - Rarely - Never",97.5,0.5,7617387,103.9,139
Accommodation Types for Domestic Vacations Planned,A second home owned by myself / family / friends,13.4,0.5,1044815,110.3,18
Accommodation Types for Domestic Vacations Planned,Boat / ship,6.6,0.8,518750,164.4,10
Accommodation Types for Domestic Vacations Planned,Campervan / Motorhome / RV,3.6,0.2,277797,48.1,6
Accommodation Types for Domestic Vacations Planned,Caravan / static home / camper trailer,0.0,0.0,0,0.0,0
Accommodation Types for Domestic Vacations Planned,Chalet / lodge,7.6,0.6,595983,124.4,10
Accommodation Types for Domestic Vacations Planned,Guesthouse / bed and breakfast,13.0,0.2,1016900,53.9,18
Accommodation Types for Domestic Vacations Planned,Hostel,4.0,0.2,316107,37.5,6
Accommodation Types for Domestic Vacations Planned,Hotel / Motel,83.9,0.7,6556432,160.6,120
Accommodation Types for Domestic Vacations Planned,Rented vacation home,35.8,1.1,2800935,238.0,48
Accommodation Types for Domestic Vacations Planned,Stayed with friends / family,25.9,0.5,2020405,117.6,38
Accommodation Types for Domestic Vacations Planned,Tent / campsite,5.1,0.2,398972,49.2,8
Accommodation Types for Domestic Vacations Planned,Other,2.4,1.0,187333,218.3,3
Accommodation Types for International Vacations Planned,A second home owned by myself / family / friends,5.7,0.3,449031,72.5,7
Accommodation Types for International Vacations Planned,Boat / ship,8.7,0.9,681549,191.7,13
Accommodation Types for International Vacations Planned,Campervan / Motorhome / RV,0.0,0.0,0,0.0,0
Accommodation Types for International Vacations Planned,Caravan / static home / camper trailer,0.8,0.1,65687,14.8,1
Accommodation Types for International Vacations Planned,Chalet / lodge,9.2,0.9,721072,198.7,12
Accommodation Types for International Vacations Planned,Guesthouse / bed and breakfast,8.8,0.2,684657,45.6,12
Accommodation Types for International Vacations Planned,Hostel,5.6,0.3,434290,72.8,8
Accommodation Types for International Vacations Planned,Hotel / Motel,60.0,0.7,4688690,161.0,85
Accommodation Types for International Vacations Planned,Rented vacation home,19.6,0.7,1531334,162.8,28
Accommodation Types for International Vacations Planned,Stayed with friends / family,16.8,0.6,1310471,140.3,22
Accommodation Types for International Vacations Planned,Tent / campsite,0.6,0.0,45570,10.0,2
Accommodation Types for International Vacations Planned,Other,1.3,1.0,103732,208.8,2
Accommodation Types for Business Travel,Conference center,7.4,0.4,581525,90.7,10
Accommodation Types for Business Travel,Hostel,1.8,0.1,138883,21.7,3
Accommodation Types for Business Travel,Hotel / Motel,43.4,0.5,3393957,118.1,61
Accommodation Types for Business Travel,Rented vacation home,3.9,0.2,305458,43.4,6
Accommodation Types for Business Travel,Stay with friends / family,3.8,0.1,293663,29.3,5
Accommodation Types for Business Travel,Other,0.6,0.3,47144,61.7,1
Transport Types for Domestic Vacations Planned,Boat / ship,4.4,0.4,346290,82.2,7
Transport Types for Domestic Vacations Planned,Bus / coach,2.9,0.1,225122,16.4,3
Transport Types for Domestic Vacations Planned,Campervan / Motorhome / RV,2.3,0.2,182776,39.6,4
Transport Types for Domestic Vacations Planned,Motorbike,0.9,0.1,68503,13.5,1
Transport Types for Domestic Vacations Planned,Own Car,64.0,0.8,5004333,177.6,89
Transport Types for Domestic Vacations Planned,Plane,65.9,0.8,5154123,174.5,96
Transport Types for Domestic Vacations Planned,Rental car,19.6,0.7,1531674,154.9,28
Transport Types for Domestic Vacations Planned,Train,10.2,0.1,795382,25.7,14
Transport Types for Domestic Vacations Planned,Other,0.6,0.3,49700,71.9,1
Transport Types for International Vacations Planned,Boat / ship,7.9,0.4,620059,95.9,12
Transport Types for International Vacations Planned,Bus / coach,6.0,0.3,470139,72.9,7
Transport Types for International Vacations Planned,Campervan / Motorhome / RV,0.0,0.0,0,0.0,0
Transport Types for International Vacations Planned,Motorbike,0.2,0.0,15099,5.3,1
Transport Types for International Vacations Planned,Own Car,11.5,0.5,900688,118.5,16
Transport Types for International Vacations Planned,Plane,70.3,0.6,5493973,129.9,99
Transport Types for International Vacations Planned,Rental car,11.1,0.7,865050,147.6,15
Transport Types for International Vacations Planned,Train,11.1,0.4,865031,86.5,14
Transport Types for International Vacations Planned,Other,0.6,0.2,46275,46.6,1
Transport Types for Business Travel,Bus / coach,2.1,0.1,167203,20.4,2
Transport Types for Business Travel,Car,21.1,0.5,1647162,113.0,29
Transport Types for Business Travel,Plane,39.0,0.6,3051867,123.8,55
Transport Types for Business Travel,Taxi,5.6,0.4,435660,76.8,7
Transport Types for Business Travel,Train,7.8,0.2,613448,37.6,10
Transport Types for Business Travel,Other,2.0,0.8,155830,182.0,3
Company for Domestic and International Vacations,By myself,22.7,0.4,1774720,81.7,33
Company for Domestic and International Vacations,My child(ren) / other family member(s),52.6,0.6,4113396,136.8,74
Company for Domestic and International Vacations,My friend(s),29.4,0.4,2301467,77.3,43
Company for Domestic and International Vacations,My partner,76.9,0.8,6010499,167.2,107
Company for Domestic and International Vacations,My pet(s),9.3,0.7,723658,149.5,12
Company for Domestic and International Vacations,Parents / Grandparents,10.3,0.2,804294,40.4,16
Company for Domestic and International Vacations,Travel groups,5.7,0.2,445537,49.3,8
Company on Domestic Vacations,By myself,18.5,0.4,1443037,88.2,28
Company on Domestic Vacations,My child(ren) / other family member(s),49.6,0.7,3876667,154.3,70
Company on Domestic Vacations,My friend(s),24.0,0.4,1873501,77.9,36
Company on Domestic Vacations,My partner,72.9,0.8,5698899,182.1,102
Company on Domestic Vacations,My pet(s),8.4,0.9,657971,194.7,11
Company on Domestic Vacations,Parents / Grandparents,9.5,0.2,738608,46.2,15
Company on Domestic Vacations,Travel groups,4.8,0.3,372520,69.4,7
Company on International Vacations,By myself,15.2,0.4,1190799,91.7,21
Company on International Vacations,My child(ren) / other family member(s),36.2,0.7,2825874,150.3,50
Company on International Vacations,My friend(s),18.0,0.4,1406023,80.3,27
Company on International Vacations,My partner,65.7,0.9,5131694,197.0,91
Company on International Vacations,My pet(s),1.4,0.2,110983,46.1,2
Company on International Vacations,Parents / Grandparents,4.1,0.1,319508,29.8,6
Company on International Vacations,Travel groups,3.3,0.2,260107,46.5,4
Responsibility for Booking,Either me or my partner,21.2,0.6,1659848,127.7,30
Responsibility for Booking,Me,67.8,0.6,5297881,137.8,96
Responsibility for Booking,My friend / roommate / housemate,1.2,0.1,97524,16.1,2
Responsibility for Booking,My partner,5.9,0.2,457531,53.3,9
Responsibility for Booking,Parents / Grandparents,0.0,0.0,0,0.0,0
Responsibility for Booking,Other,1.3,0.5,104602,108.9,2
Factors Influencing Choice of Destination,Accommodation options,65.1,1.0,5088638,223.3,90
Factors Influencing Choice of Destination,Activities / sports,26.4,0.6,2061452,133.3,39
Factors Influencing Choice of Destination,Beach / pool,43.6,0.8,3410594,172.3,62
Factors Influencing Choice of Destination,Being pet-friendly,13.0,0.7,1014884,149.7,17
Factors Influencing Choice of Destination,Cost / value-for-money,53.9,0.6,4209712,124.5,78
Factors Influencing Choice of Destination,Culture,55.2,0.8,4317723,183.3,78
Factors Influencing Choice of Destination,Ease of getting there,44.5,0.6,3474706,133.9,65
Factors Influencing Choice of Destination,Events / excursions,39.1,0.8,3052480,180.8,57
Factors Influencing Choice of Destination,Experiencing something new,61.8,0.8,4832408,164.6,84
Factors Influencing Choice of Destination,Familiarity,15.4,0.4,1205729,89.3,21
Factors Influencing Choice of Destination,Family-friendly options,31.7,0.5,2474186,106.7,43
Factors Influencing Choice of Destination,Fine dining,38.3,0.8,2989825,185.5,56
Factors Influencing Choice of Destination,Fun / excitement,54.4,0.6,4249134,134.4,79
Factors Influencing Choice of Destination,Good weather / climate,70.2,0.7,5490228,161.9,99
Factors Influencing Choice of Destination,Local cuisine / food and drink,56.1,0.6,4387271,138.0,80
Factors Influencing Choice of Destination,Nightlife,12.4,0.4,970217,85.6,16
Factors Influencing Choice of Destination,Quiet / secluded areas,19.0,0.4,1488491,97.5,29
Factors Influencing Choice of Destination,Relaxation,58.7,0.7,4589699,144.7,82
Factors Influencing Choice of Destination,Reviews / recommendations,46.0,0.9,3598198,192.2,65
Factors Influencing Choice of Destination,Security / safety,65.2,0.7,5093442,154.9,95
Factors Influencing Choice of Destination,Sights / attractions to visit,71.7,0.7,5600067,162.8,101
Factors Influencing Choice of Destination,Time difference,8.1,0.4,630946,82.4,12
Factors Influencing Choice of Destination,Time to get there,36.7,0.6,2865685,134.5,57
Factors Influencing Choice of Destination,Understanding the language,30.7,0.7,2400108,144.6,43
Factors Influencing Choice of Destination,Covid-19 status / restrictions (To Q1 2023),0.0,0.0,0,0.0,0
Factors Influencing Choice of Destination,None of these,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Planned,Enjoying yourself / relaxing,75.5,0.7,5903147,155.6,106
Reasons for Domestic Vacations Planned,Experiencing a new place / culture,45.3,0.6,3544036,133.8,64
Reasons for Domestic Vacations Planned,Explore the outdoors / adventure,46.6,0.9,3642642,202.3,66
Reasons for Domestic Vacations Planned,Luxury / treating yourself / others,42.3,0.8,3303179,172.1,56
Reasons for Domestic Vacations Planned,Once-in-a-lifetime experience,26.1,0.8,2042117,168.0,36
Reasons for Domestic Vacations Planned,To attend a music festival,16.7,0.8,1303683,177.3,24
Reasons for Domestic Vacations Planned,To do new / exciting activities,57.4,1.0,4485334,224.2,81
Reasons for Domestic Vacations Planned,To enjoy better weather,38.1,0.7,2976253,148.1,50
Reasons for Domestic Vacations Planned,To visit museums or tourist sites,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Planned,To visit religious monuments / sites,9.5,0.3,743570,62.7,13
Reasons for Domestic Vacations Planned,To watch sport,18.4,1.0,1441483,212.3,27
Reasons for Domestic Vacations Planned,To use up time off (to Q1 2024),26.9,0.7,2103215,146.8,38
Reasons for Domestic Vacations Planned,Other,7.0,1.1,546451,248.5,10
Reasons for Domestic Vacations Typically Taken,Enjoying yourself / relaxing,0.9,0.2,66652,43.2,1
Reasons for Domestic Vacations Typically Taken,Experiencing a new place / culture,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,Explore the outdoors / adventure,0.9,0.5,66652,106.1,1
Reasons for Domestic Vacations Typically Taken,Luxury / treating yourself / others,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,Once-in-a-lifetime experience,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,To attend a music festival,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,To do new / exciting activities,0.9,0.5,66652,110.6,1
Reasons for Domestic Vacations Typically Taken,To enjoy better weather,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,To visit museums or tourist sites,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,To visit religious monuments / sites,0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,To watch sport,0.9,1.2,66652,262.5,1
Reasons for Domestic Vacations Typically Taken,To use up time off (to Q1 2024),0.0,0.0,0,0.0,0
Reasons for Domestic Vacations Typically Taken,Other,0.0,0.0,0,0.0,0
Reasons for International Vacations Planned,Enjoying yourself / relaxing,57.4,0.9,4490028,186.5,81
Reasons for International Vacations Planned,Experiencing a new place / culture,51.8,0.8,4051956,181.8,72
Reasons for International Vacations Planned,Explore the outdoors / adventure,26.7,0.7,2090232,160.5,36
Reasons for International Vacations Planned,Luxury / treating yourself / others,40.0,1.0,3123566,220.0,56
Reasons for International Vacations Planned,Once-in-a-lifetime experience,29.2,0.8,2278953,176.3,39
Reasons for International Vacations Planned,To attend a music festival,9.6,0.7,748669,148.4,12
Reasons for International Vacations Planned,To do new / exciting activities,40.8,1.0,3186317,210.5,56
Reasons for International Vacations Planned,To enjoy better weather,23.2,0.6,1809561,128.1,32
Reasons for International Vacations Planned,To try new food,31.4,0.8,2456829,175.0,45
Reasons for International Vacations Planned,To visit museums or tourist sites,0.0,0.0,0,0.0,0
Reasons for International Vacations Planned,To visit religious monuments / sites,6.2,0.3,485878,63.2,9
Reasons for International Vacations Planned,To watch sport,9.3,0.6,724305,137.3,12
Reasons for International Vacations Planned,To use up time off (to Q1 2024),13.3,0.6,1040551,123.9,21
Reasons for International Vacations Planned,Other,6.5,2.0,506297,433.5,9
Reasons for International Vacations Typically Taken,Enjoying yourself / relaxing,6.8,0.7,534948,150.7,9
Reasons for International Vacations Typically Taken,Experiencing a new place / culture,8.4,0.8,659286,184.2,11
Reasons for International Vacations Typically Taken,Explore the outdoors / adventure,3.1,0.8,238468,166.5,4
Reasons for International Vacations Typically Taken,Luxury / treating yourself / others,3.9,0.6,302367,132.5,7
Reasons for International Vacations Typically Taken,Once-in-a-lifetime experience,7.7,1.3,600601,277.1,11
Reasons for International Vacations Typically Taken,To attend a music festival,0.0,0.0,0,0.0,0
Reasons for International Vacations Typically Taken,To do new / exciting activities,4.8,0.8,371534,185.5,7
Reasons for International Vacations Typically Taken,To enjoy better weather,1.3,0.2,100331,51.8,2
Reasons for International Vacations Typically Taken,To try new food,2.6,0.4,205844,96.9,2
Reasons for International Vacations Typically Taken,To visit museums or tourist sites,0.0,0.0,0,0.0,0
Reasons for International Vacations Typically Taken,To visit religious monuments / sites,0.0,0.0,0,0.0,0
Reasons for International Vacations Typically Taken,To watch sport,0.0,0.0,0,0.0,0
Reasons for International Vacations Typically Taken,To use up time off (to Q1 2024),0.0,0.0,0,0.0,0
Reasons for International Vacations Typically Taken,Other,0.0,0.0,0,0.0,0
Asia Pacific Locations,Australia,8.7,0.4,683872,96.3,11
Asia Pacific Locations,Cambodia,0.4,0.1,30471,17.4,1
Asia Pacific Locations,China,1.1,0.5,88853,100.4,3
Asia Pacific Locations,Hong Kong,5.3,1.1,412052,236.9,8
Asia Pacific Locations,India,0.4,0.1,30471,20.0,1
Asia Pacific Locations,Indonesia,1.1,0.1,89450,26.6,2
Asia Pacific Locations,Japan,11.1,0.6,871151,120.6,17
Asia Pacific Locations,Malaysia,2.1,0.1,162602,27.1,4
Asia Pacific Locations,Maldives,5.0,0.3,386968,66.0,7
Asia Pacific Locations,New Zealand,4.4,0.3,345613,57.3,7
Asia Pacific Locations,Singapore,8.3,0.3,647658,67.8,11
Asia Pacific Locations,South Korea,7.3,0.5,570804,107.4,10
Asia Pacific Locations,Sri Lanka,0.0,0.0,0,0.0,0
Asia Pacific Locations,Taiwan,2.6,1.0,202620,211.7,4
Asia Pacific Locations,Thailand,5.6,0.3,440191,59.5,9
Asia Pacific Locations,The Philippines,0.0,0.0,0,0.0,0
Asia Pacific Locations,Vietnam,0.4,0.0,30471,10.2,1
Asia Pacific Locations,Other Asian Pacific Destination,1.5,0.3,116125,61.8,3
Asia Pacific Locations,Other Central Asian Destination,0.0,0.0,0,0.0,0
European Locations,Austria,4.4,0.8,340263,165.4,5
European Locations,Belgium,3.3,0.7,260107,163.5,4
European Locations,"Canary Islands (e.g. Tenerife, Lanzarote)",4.0,1.1,311384,245.4,5
European Locations,Croatia,3.1,0.9,245225,201.4,5
European Locations,Czech Republic,1.3,0.6,103488,131.9,2
European Locations,Denmark,4.3,0.7,336378,153.4,5
European Locations,Finland,5.4,1.0,421983,211.0,8
European Locations,France,16.5,0.9,1291504,206.3,22
European Locations,Germany,7.3,0.6,573780,140.9,10
European Locations,Greece,11.4,1.4,893398,309.2,15
European Locations,Hungary,3.6,1.5,278372,332.0,4
European Locations,Iceland,7.5,1.2,589165,271.5,10
European Locations,Ireland,11.8,1.7,919620,372.8,16
European Locations,Italy,23.0,1.4,1794966,296.8,32
European Locations,Malta,0.4,0.2,30471,41.9,1
European Locations,Netherlands,5.7,0.7,447061,158.7,8
European Locations,Norway,7.3,1.1,571331,250.4,10
European Locations,Poland,1.9,0.5,146034,109.4,2
European Locations,Portugal,9.7,1.6,758820,352.6,14
European Locations,Slovenia,0.5,0.3,39379,60.8,1
European Locations,Spain,13.7,1.2,1071695,257.1,21
European Locations,Sweden,3.5,0.5,275114,117.9,5
European Locations,Switzerland,10.0,0.7,779487,154.9,14
European Locations,Turkey,2.5,0.5,198733,109.3,4
European Locations,UK,18.2,1.2,1419987,262.6,23
European Locations,"Nordics (Sweden, Denmark, Norway etc) (To Q1 2023)",0.0,0.0,0,0.0,0
European Locations,Other European Destination,3.0,1.5,234538,333.9,5
Americas Locations,Argentina,7.1,1.1,557324,245.7,10
Americas Locations,Bahamas,14.8,2.2,1154036,492.6,23
Americas Locations,Barbados,4.7,1.1,368740,234.6,7
Americas Locations,Brazil,6.9,0.8,542856,169.2,10
Americas Locations,Canada,19.4,1.2,1512783,257.1,27
Americas Locations,Dominican Republic,11.5,2.2,895398,492.1,18
Americas Locations,Jamaica,8.6,1.6,674816,349.1,12
Americas Locations,Mexico,24.3,2.1,1898279,460.1,33
Americas Locations,Puerto Rico,0.0,0.0,0,0.0,0
Americas Locations,USA,0.0,0.0,0,0.0,0
Americas Locations,"Caribbean (e.g. Dominican Republic, Cuba, Jamaica) (To Q1 2023)",0.0,0.0,0,0.0,0
Americas Locations,Other Central / Southern American destination,6.4,1.7,496322,362.4,10
Africa and Middle Eastern Locations,Botswana,0.0,0.0,0,0.0,0
Africa and Middle Eastern Locations,Dubai / UAE,2.9,0.2,226034,53.5,4
Africa and Middle Eastern Locations,Egypt,1.0,0.2,76746,33.4,2
Africa and Middle Eastern Locations,Israel,1.3,0.4,101464,88.9,2
Africa and Middle Eastern Locations,Jordan,0.0,0.0,0,0.0,0
Africa and Middle Eastern Locations,Kenya,0.4,0.1,30471,25.2,1
Africa and Middle Eastern Locations,Mauritius,0.0,0.0,0,0.0,0
Africa and Middle Eastern Locations,Morocco,0.4,0.1,30471,18.8,1
Africa and Middle Eastern Locations,Qatar,1.9,0.3,149288,63.4,2
Africa and Middle Eastern Locations,Rwanda,0.0,0.0,0,0.0,0
Africa and Middle Eastern Locations,Saudi Arabia,1.0,0.1,76746,27.4,2
Africa and Middle Eastern Locations,Seychelles,0.9,0.3,69977,76.2,2
Africa and Middle Eastern Locations,South Africa,0.9,0.2,69977,39.4,2
Africa and Middle Eastern Locations,Tanzania,0.0,0.0,0,0.0,0
Africa and Middle Eastern Locations,Tunisia,0.0,0.0,0,0.0,0
Africa and Middle Eastern Locations,Other Middle Eastern destination,0.4,0.3,30471,69.7,1
Africa and Middle Eastern Locations,Other African destination,0.4,0.8,30471,185.7,1
Regions for International Vacations,"Americas (North America, South America, Central America, Caribbean)",49.4,1.2,3864401,259.0,69
Regions for International Vacations,"Asia Pacific (Central & South Asia, Northeastern Asia, Southeastern Asia, Australia and Oceania)",20.0,0.3,1563070,58.3,30
Regions for International Vacations,"Europe (Northern Europe, Southern Europe, Eastern Europe, Western Europe)",51.1,0.9,3997267,205.8,70
Regions for International Vacations,"Middle East / Africa (Middle East, Northern Africa, Southern Africa)",4.7,0.2,367004,40.7,7
Countries for International Vacations,Argentina,7.1,1.1,557324,245.7,10
Countries for International Vacations,Australia,8.7,0.4,683872,96.3,11
Countries for International Vacations,Austria,4.4,0.8,340263,165.4,5
Countries for International Vacations,Bahamas,14.8,2.2,1154036,492.6,23
Countries for International Vacations,Barbados,4.7,1.1,368740,234.6,7
Countries for International Vacations,Belgium,3.3,0.7,260107,163.5,4
Countries for International Vacations,Botswana,0.0,0.0,0,0.0,0
Countries for International Vacations,Brazil,6.9,0.8,542856,169.2,10
Countries for International Vacations,Cambodia,0.4,0.1,30471,17.4,1
Countries for International Vacations,Canada,19.4,1.2,1512783,257.1,27
Countries for International Vacations,"Canary Islands (e.g. Tenerife, Lanzarote)",4.0,1.1,311384,245.4,5
Countries for International Vacations,China,1.1,0.5,88853,100.4,3
Countries for International Vacations,Croatia,3.1,0.9,245225,201.4,5
Countries for International Vacations,Czech Republic,1.3,0.6,103488,131.9,2
Countries for International Vacations,Denmark,4.3,0.7,336378,153.4,5
Countries for International Vacations,Dominican Republic,11.5,2.2,895398,492.1,18
Countries for International Vacations,Dubai / UAE,2.9,0.2,226034,53.5,4
Countries for International Vacations,Egypt,1.0,0.2,76746,33.4,2
Countries for International Vacations,Finland,5.4,1.0,421983,211.0,8
Countries for International Vacations,France,16.5,0.9,1291504,206.3,22
Countries for International Vacations,Germany,7.3,0.6,573780,140.9,10
Countries for International Vacations,Greece,11.4,1.4,893398,309.2,15
Countries for International Vacations,Hong Kong,5.3,1.1,412052,236.9,8
Countries for International Vacations,Hungary,3.6,1.5,278372,332.0,4
Countries for International Vacations,Iceland,7.5,1.2,589165,271.5,10
Countries for International Vacations,India,0.4,0.1,30471,20.0,1
Countries for International Vacations,Indonesia,1.1,0.1,89450,26.6,2
Countries for International Vacations,Ireland,11.8,1.7,919620,372.8,16
Countries for International Vacations,Israel,1.3,0.4,101464,88.9,2
Countries for International Vacations,Italy,23.0,1.4,1794966,296.8,32
Countries for International Vacations,Jamaica,8.6,1.6,674816,349.1,12
Countries for International Vacations,Japan,11.1,0.6,871151,120.6,17
Countries for International Vacations,Jordan,0.0,0.0,0,0.0,0
Countries for International Vacations,Kenya,0.4,0.1,30471,25.2,1
Countries for International Vacations,Malaysia,2.1,0.1,162602,27.1,4
Countries for International Vacations,Maldives,5.0,0.3,386968,66.0,7
Countries for International Vacations,Malta,0.4,0.2,30471,41.9,1
Countries for International Vacations,Mauritius,0.0,0.0,0,0.0,0
Countries for International Vacations,Mexico,24.3,2.1,1898279,460.1,33
Countries for International Vacations,Morocco,0.4,0.1,30471,18.8,1
Countries for International Vacations,Netherlands,5.7,0.7,447061,158.7,8
Countries for International Vacations,New Zealand,4.4,0.3,345613,57.3,7
Countries for International Vacations,Norway,7.3,1.1,571331,250.4,10
Countries for International Vacations,Poland,1.9,0.5,146034,109.4,2
Countries for International Vacations,Portugal,9.7,1.6,758820,352.6,14
Countries for International Vacations,Puerto Rico,0.0,0.0,0,0.0,0
Countries for International Vacations,Qatar,1.9,0.3,149288,63.4,2
Countries for International Vacations,Rwanda,0.0,0.0,0,0.0,0
Countries for International Vacations,Saudi Arabia,1.0,0.1,76746,27.4,2
Countries for International Vacations,Seychelles,0.9,0.3,69977,76.2,2
